date,Value,tx_id
2024-03-20,3763.25662184,d7f2e58bea146dfa451e0e67bbbe322690182cf81193e47aa85eb95e1bb07397
2023-07-27,3750.99998048,65c87ea284ccd7d5bce60aa1e1951775aabc8578e9ada13c288e41b7c0f0ffc2
2023-07-27,3750.9999371,65c87ea284ccd7d5bce60aa1e1951775aabc8578e9ada13c288e41b7c0f0ffc2
2023-06-02,3749.9999967,bdd98e521b01402a1f2d3899036612e2403969e394c5fe042fb2d3bd2c121acb
2024-02-27,3749.99,0328dcf6e5ee45ee5fdf812c14c1d67ca864e972a5c925a603701918d712750d
2024-02-27,3749.99,a7ddd96baa1b8d0ce36a4f982ac15d3f9807175dfd0c6ebea64cebe5ebdf6c7c
2024-03-15,3745.96792649,5d4a058bc743b215dc9581a02342971d2cf1243de188b1a4cc14c964e9c42dfc
2024-03-20,3740.13847186,cc6a8e06e6350acc7fcd97488f70308fa4450f151fe5c32b3c105e327f9376a0
2024-03-22,3733.64750411,7591e3b2cf0d3a1807b1e379b1ec68dade79a2b704fe5ee038a116e8317d9c7c
2024-04-15,3731.56959344,0c01672e803de7859f3bd11dcdf66c2aa89f8c88ac18cf449d8c8f89a54840a4
2023-12-27,3725,96629d8592da931a580de203f97667e20fb70ac3c6759043c0dff5ddb85ca6d9
2024-04-01,3715.13517833,455e8c8eabe650793594875d88b84c6163b88e21c4dfffb217fdcfafe2e34993
2024-03-04,3709.69858989,5431095107c173663f24231a504fd930fd71c0c99e2f2e983a5e05fb4d0609c9
2024-04-15,3706.49061858,7feb782c7d554753453a19a762802cfbf63d8fa99854ddcefacd8516ba106571
2024-02-22,3701.66857031,ead0018b3595cb5e8a74af76daa461c35fa4170ee0324d81d9cbbfef802fe8b1
2024-02-22,3701.66357031,ead0018b3595cb5e8a74af76daa461c35fa4170ee0324d81d9cbbfef802fe8b1
2023-12-27,3695.17329912,96629d8592da931a580de203f97667e20fb70ac3c6759043c0dff5ddb85ca6d9
2023-06-30,3695.0003828,9a7e664d53e5bc79c5ff40c313134596218d863cfa290260b631e2fa7b9b9e92
2023-06-30,3695,b824ed908df7d5294b14169a8a0794a29f855949469f2a772445c03d70d0343e
2023-10-25,12732.27612956,1e1a2dd620a36fcefa64a41eefdfb6640c7b223e09a3dd57e7163c5ea213e066
2023-09-30,12699.9762429,27bcd97aa329dcfc33108d102bcbec28108fbfcbf45c21bf9f2201deecd3f92f
2024-01-24,12550.00106186,c753146fccae699fb07dd078987b81aa317f8ad71a15299865d85d44af67ccd4
2024-01-24,12549.99606186,c753146fccae699fb07dd078987b81aa317f8ad71a15299865d85d44af67ccd4
2024-01-19,12373.07795125,b4d44e8df05d50b2033d147604e9387a9007a6b155b1e1920b15a6eae13e6f3b
2024-04-18,12318.99500839,82248ab2a37da125f5cf1e2271f4eba2b28b08988f78e99c0387ad525477fac2
2024-04-10,12318.99500839,217fe8263ae3a75db6503d310b6c94b5a68ca817fce1a30bad5f5d7b9ab645cb
2024-04-18,12318.99380746,d169c271092a89dd695f03fc56cf8dc34dc84dfbc883395e79da05c9da0f143e
2024-04-18,12318.99380746,82248ab2a37da125f5cf1e2271f4eba2b28b08988f78e99c0387ad525477fac2
2024-04-18,12318.99260653,512375ed1b0053b804d4b1c02d331c8f71d9626e0f275a39d1e322db7201ada5
2024-04-18,12318.99260653,d169c271092a89dd695f03fc56cf8dc34dc84dfbc883395e79da05c9da0f143e
2024-02-28,12267.02262673,0c425db3da697bde3277852c8cea3c9bd9adc6575e593ef349c207ee3f4ab5a2
2024-02-28,12267.01528242,0c425db3da697bde3277852c8cea3c9bd9adc6575e593ef349c207ee3f4ab5a2
2023-12-26,12249.0004068,ebc682ac36f2a027644e52854f043c71ba49c3282b1ecd51995eb18812a9bb5e
2023-12-26,12249,ebc682ac36f2a027644e52854f043c71ba49c3282b1ecd51995eb18812a9bb5e
2023-06-16,12086.66943226,83ed44f27d8aa2770fa52e5eaa3cd4af4c49f5124e2293226a0101bfb0d0cc1a
2023-11-03,12000.000282,bfbe125ada1a7b77374b1a911459fa1f3e9797e1acf160fc621db0aefe526ad1
2023-11-03,12000,bfbe125ada1a7b77374b1a911459fa1f3e9797e1acf160fc621db0aefe526ad1
2023-11-13,11960.26041007,5ee582d836c5b82edda86aa6681b0e7d04e20a820ab42f11132d3ddef4a69322
2023-05-10,11819.02483703,f5b293289d8ddabd237bd01a28c8b007fcf9e52ebc7087922c6c4abd286306a2
2023-05-10,11819.01814463,f5b293289d8ddabd237bd01a28c8b007fcf9e52ebc7087922c6c4abd286306a2
2024-01-18,11739.1308252,d61d5a1cafa89df349314de1f4581d0339c4ce1f3cf9aa15a863ecf577b10927
2024-01-18,11739.1258252,d61d5a1cafa89df349314de1f4581d0339c4ce1f3cf9aa15a863ecf577b10927
2024-01-17,11696.51141522,04864aae939668e141c1aed622e0959c8d607120450eb2c04aaa6385d5b7b8b0
2024-01-17,11696.50641522,04864aae939668e141c1aed622e0959c8d607120450eb2c04aaa6385d5b7b8b0
2023-11-09,11656.36041007,4755c9e7594939f1f92c0cc5e1003f7d168a43c32f9be8797577ecb85f1a78bf
2023-05-15,11533.51504708,17524ee4bcd674ed9d82fd6a0114c405438f9cc8bfd17c9c5b1a668f294f5f94
2023-05-15,11533.50677248,10586cf6fadcce0f879c1c2c2ba4562a8c251091765fe7946649089d4dbfac15
2023-05-15,11533.50677248,17524ee4bcd674ed9d82fd6a0114c405438f9cc8bfd17c9c5b1a668f294f5f94
2023-11-13,11510.26041007,5bb692fd98f9b24de31ca59d270f4f032c4857ca0f46eda69311da65e7fc1c27
2023-11-13,11510.25389278,5ee582d836c5b82edda86aa6681b0e7d04e20a820ab42f11132d3ddef4a69322
2024-01-16,11502.49376296,275fd2c3fbe7ff1376151c42cbb3bff3ab5b78f2e3b14fb983c9a18d1673a553
2024-01-16,11502.48876296,275fd2c3fbe7ff1376151c42cbb3bff3ab5b78f2e3b14fb983c9a18d1673a553
2023-12-12,11438.78653112,3a4313a3df4f042d4ef611f32b8c75790731f3dabff4c944c57fd7a5aa7461c4
2023-12-12,11438.784,3a4313a3df4f042d4ef611f32b8c75790731f3dabff4c944c57fd7a5aa7461c4
2023-11-08,11429.71241007,50155dfa4f51b403590cc11a4328ce3542b54c18fff27233b9416310b8e91513
2024-02-14,11386.59799675,f2f938ee5074125b7c47b67b86abae19611edeae44865cdd5b59836aac1fd159
2024-02-14,11386.59779559,ada36ec63de74e666cde75128b61b4f3e9cd0d57421f432d5519104a3aab77f6
2023-05-15,11347.47161008,a91dd2d9b8be6f5dd0f4f88a230929fc350aad063a4050847b4f4d9a9e9e21a6
2023-05-15,11347.4632241,2bc012b8ca868eddc9c292cb1916a4b19a33a7380046b3ae9ff78113d4187825
2023-05-15,11347.4632241,a91dd2d9b8be6f5dd0f4f88a230929fc350aad063a4050847b4f4d9a9e9e21a6
2023-07-01,11344.84877059,46b8d9f8f87d9476933acbafdfe75f37e01dff017241e9f7cf0efb3e92cad4c6
2023-07-01,11344.84628786,9fbb387d79925ec89f0e8647e4344cb49ee70b82f002d15d1a72a668724e1f5c
2023-07-01,11344.84628786,46b8d9f8f87d9476933acbafdfe75f37e01dff017241e9f7cf0efb3e92cad4c6
2024-04-18,11318.9924056,f1affa429e4136fee826ccbfe1099180c133a0a10c36b5f3d47e7b58315962f6
2024-04-18,11318.9924056,512375ed1b0053b804d4b1c02d331c8f71d9626e0f275a39d1e322db7201ada5
2023-05-25,11261.95549823,66a241d57cda20235f15ef0bad2a209010da4916c3e765f2415adf897661f29a
2023-05-25,11261.955,66a241d57cda20235f15ef0bad2a209010da4916c3e765f2415adf897661f29a
2023-05-31,11224.89375186,463187a8f8d3beec5d081eef63bef55b1a8125700839547df8eeb6f6053bf530
2023-06-12,11224.89338816,935eeea6150c3cde698c01a42637a171b57aecb46b6f5fb31338c60a247d6a9b
2023-05-31,11224.89338816,463187a8f8d3beec5d081eef63bef55b1a8125700839547df8eeb6f6053bf530
2023-06-12,11224.79327102,c28bc9dce5a2804c8777b4a4492b94e3b062a4da07c16ba6f4e116a0ad7a9e98
2023-06-12,11224.79327102,935eeea6150c3cde698c01a42637a171b57aecb46b6f5fb31338c60a247d6a9b
2023-06-26,11224.69311822,1b599fde23f8abfa9aaa368b4f2326a2c0e56e6f246c89cf67955f964ce47003
2023-06-12,11224.69311822,c28bc9dce5a2804c8777b4a4492b94e3b062a4da07c16ba6f4e116a0ad7a9e98
2023-11-09,11156.35668407,4755c9e7594939f1f92c0cc5e1003f7d168a43c32f9be8797577ecb85f1a78bf
2024-01-16,11124.03085971,4a20f6b4b7ba60d19d171867c412840c7ec7121a913d040a0ad0f7b015728a25
2024-01-16,11124.02585971,4a20f6b4b7ba60d19d171867c412840c7ec7121a913d040a0ad0f7b015728a25
2024-01-16,11115.16708649,7573af550600d0606a5ee4a7450240d6e4a8aae1f95f9f5eea8a38daf53cbf29
2024-01-12,11083.64963998,c93cb36c3f2c8f35dfde40cfa58691995848f5f98c9d79333ddb769dcd5e751c
2024-01-12,11083.64463998,c93cb36c3f2c8f35dfde40cfa58691995848f5f98c9d79333ddb769dcd5e751c
2023-05-10,11044.2073149,2eef81e437e16f73e0118b3af8093c1b1261758e6110d6d3ed7ce31cd3acfe5d
2024-01-12,11042.01206982,baa831dd14eadb527d503b28e5aab6690a326f083d8a8b7837a817f23c6f4a65
2024-01-12,11042.00706982,baa831dd14eadb527d503b28e5aab6690a326f083d8a8b7837a817f23c6f4a65
2023-11-14,10970.26041007,1492f49f536eeea2fea6899734e360fb82c9fa4680482cc9c7019b2112d9db07
2023-11-13,10970.25749287,5bb692fd98f9b24de31ca59d270f4f032c4857ca0f46eda69311da65e7fc1c27
2023-12-03,10968.36740411,91435d33ff9e6acb2d7eea363fcc2811e67eae80d35b7a43b6df14a1c8189d72
2024-01-12,10915.928299,88667d68c58659d01c795100504a9da830e522c77e6bd90fbc2c5caea65bb962
2024-01-12,10915.923299,88667d68c58659d01c795100504a9da830e522c77e6bd90fbc2c5caea65bb962
2023-11-08,10879.20663279,50155dfa4f51b403590cc11a4328ce3542b54c18fff27233b9416310b8e91513
2023-08-14,10798.9383777,5cf3f2817a796d09f74b158caad3f60f90d424be24beb403e8feb8652de3f020
2023-08-14,10798.9383,5cf3f2817a796d09f74b158caad3f60f90d424be24beb403e8feb8652de3f020
2023-08-14,10798.9383,1e7816b273ff220063f5e17c292adf5ba548bbc9665a092b5884c067543ced15
2023-08-14,10798.9383,1e7816b273ff220063f5e17c292adf5ba548bbc9665a092b5884c067543ced15
2023-11-30,10796.41726007,022214f7f26ca014c582b27220c266f7eb329281fb00596cce82bb139f61a804
2024-01-12,10756.15178504,9f7733b65feb73c79346b362f3c95099249c1e4c8c7ce992a76007a7dfcf77c4
2024-01-12,10756.14678504,9f7733b65feb73c79346b362f3c95099249c1e4c8c7ce992a76007a7dfcf77c4
2023-12-04,10754.36740411,d25cf02824a3969a98ad26f4dc77c977d229a26c43dfe606eaef140a0b0736a9
2023-12-03,10754.36300923,91435d33ff9e6acb2d7eea363fcc2811e67eae80d35b7a43b6df14a1c8189d72
2024-01-26,10659.40088208,0b84c8b64a08a66d2bb3de513350777f7b8285bcf203e4834db20600f94a82c4
2024-03-08,10650.00013603,d7079323aeda0142d03701ac88edb13633c3bcaa763046290b0895a0b662c4f8
2024-03-08,10650,d7079323aeda0142d03701ac88edb13633c3bcaa763046290b0895a0b662c4f8
2023-11-03,10586.22651007,112cc70fd774ce70c72a4c73dcc4100ca0741b88e0cf96e8fb6e9a7cacdb49d2
2023-11-27,10531.62326007,67f7f45eae95a2cf464c03a08f0b4b07625990929fde319f96e192b1a38be3af
2024-01-16,10486.2018694,99e1df0e625c1afa4c7df0a336266defe7a88ee5bf3fa96fdba67aa062b0c154
2023-10-27,10421.10651007,3e6494371c4478718e4adb6e70f86e28bbfe15a8af77d79071c54fa9f4090bc4
2023-11-14,10418.65749287,708acab78eda7f15b648ec5fdba003923dfe0646bb7dc1aa52d4cf5c4d0d3c4b
2023-11-14,10418.65749287,1492f49f536eeea2fea6899734e360fb82c9fa4680482cc9c7019b2112d9db07
2023-05-17,10363.23213873,0cc8ecb908d65e00cd9381742f68e81381a2268014c8e1f94ebb18d1ddd65f76
2023-05-18,10363.23203873,93a5c2541816106c60f74eea6c9a4e1f4618af05deedf34d90164735f4127761
2023-05-17,10363.23103553,0cc8ecb908d65e00cd9381742f68e81381a2268014c8e1f94ebb18d1ddd65f76
2023-05-12,10363.22716233,7cfc79bfe88660951c0bb2f142d31e056f215ae0a87322002df0ee1b55e0f985
2023-07-01,10339.90754474,015da83523630e03c1b2892decfd866a0f1f325b983e75721598a600c0a27209
2023-07-01,10339.90513471,3e1c51b68b49bfe005a536f4031448346b423cf03195c83816761de948fc0d6b
2023-07-01,10339.90513471,015da83523630e03c1b2892decfd866a0f1f325b983e75721598a600c0a27209
2024-04-18,10318.99220467,f1affa429e4136fee826ccbfe1099180c133a0a10c36b5f3d47e7b58315962f6
2023-05-10,10314.8060054,beabbad65afc54c43d37024b67c4e547576c50db73e57da6c2f6ad885041916a
2023-11-30,10288.41726007,ceb1438e8140ee2918dea03f2f47955265242dce8f4ce6319cd9ba7640b41911
2023-11-30,10288.41393142,022214f7f26ca014c582b27220c266f7eb329281fb00596cce82bb139f61a804
2023-12-05,10272.36740411,4e89a20a2a5f3c3cf97953264002795b290c5f742de0b152036fd4f453c1e219
2023-12-04,10272.36613691,d25cf02824a3969a98ad26f4dc77c977d229a26c43dfe606eaef140a0b0736a9
2023-10-23,10246.77651007,4779549a854318538e11c13d13df020eed95c809b2465438e9064280fb7e5deb
2024-01-22,10208.81797414,423bf40022be5dce4fcbfcd3bfde0401443053574ead2d051a2365b86e2023fe
2024-01-22,10208.81297414,423bf40022be5dce4fcbfcd3bfde0401443053574ead2d051a2365b86e2023fe
2023-06-23,10205.4449,eb809780225acb57a6e4bc323964d1aa9fbc63665111010cf7e33b41dfea78fe
2023-06-16,10205.4449,83ed44f27d8aa2770fa52e5eaa3cd4af4c49f5124e2293226a0101bfb0d0cc1a
2023-11-16,10042.63941007,65dfb2b5767be360cf5624bedaa8a71184b3c3f9f6ece495db66004d939c1fca
2024-02-29,10034.28108817,d706b9110457312013a6d134f27b840d341f334e767a4105b13fc225410a434a
2024-02-14,10034.28108817,99383ea19fdef637d4219691be6fe3d50389cb1ff0165b63c3037927da2b3fff
2023-11-03,10031.96484597,4b2db483467a7a7107ed699d74d5382d3ffe600118e5f02869d8909ab57f4b54
2024-01-25,10029.05074246,8ac8edf75ace4fa172a588e2817c1c6fb507969e8a8f6fb8c6481060c4077940
2023-11-03,10026.22543007,112cc70fd774ce70c72a4c73dcc4100ca0741b88e0cf96e8fb6e9a7cacdb49d2
2023-11-27,10014.62326007,a7910fb7f991f23b20aca8e4763b0f1efd5827a638777720bfcf6d99aa6f4d25
2023-11-27,10014.6163055,67f7f45eae95a2cf464c03a08f0b4b07625990929fde319f96e192b1a38be3af
2023-05-18,10010.33839446,bfb77731ab5a38c554ef859bce1fed9067ae7a50302dc2c8bdd77cfa396ff960
2024-03-13,10000.00099891,4dda9316f835f65bbf6efdf40c7cc39541c1f84f2f48b88b57473dbee088fbed
2023-12-29,10000.00083625,1b0253d055d05b7c821a6ca4adac57656779083d24c863f5ae372e0b5538ce2a
2024-03-26,10000.00052266,d757bf96a0599917b7e455f0e63a676b1a7005015046e6ca30cca3a6b4251271
2024-03-01,10000.00049987,f7157576465030af74838612f8f08f7bf38919fc883feac7149b271d23346ba3
2024-03-26,10000,d757bf96a0599917b7e455f0e63a676b1a7005015046e6ca30cca3a6b4251271
2024-03-13,10000,4dda9316f835f65bbf6efdf40c7cc39541c1f84f2f48b88b57473dbee088fbed
2024-03-01,10000,f7157576465030af74838612f8f08f7bf38919fc883feac7149b271d23346ba3
2023-12-29,10000,1b0253d055d05b7c821a6ca4adac57656779083d24c863f5ae372e0b5538ce2a
2023-11-09,10000,a3d86d98c26fca84f5eec7bb583e1c88879b1ce6f6b60826676d422e5c91d71e
2023-11-09,10000,9d5c32d043f7d9a263a4dd1eb6361cdc65688a6223faa4baf8cb0e940c5aa0a1
2023-11-03,10000,4b2db483467a7a7107ed699d74d5382d3ffe600118e5f02869d8909ab57f4b54
2023-05-19,10000,3a535fb2c525a968f64d3e2ec3a740374d41167fd849142d7701722278248ce4
2023-05-18,10000,bfb77731ab5a38c554ef859bce1fed9067ae7a50302dc2c8bdd77cfa396ff960
2023-05-18,10000,93a5c2541816106c60f74eea6c9a4e1f4618af05deedf34d90164735f4127761
2023-05-11,10000,e01713a540d4b47302ff028c32fe2c6c65248ab259e2f3e625396b3550bd5ab9
2023-05-11,10000,5ddc69789772c7e3e3b506786141f7eb9f0d37aad2b4a6ae2d348ea14f8444b9
2024-01-16,9952.49766166,8bb7c4a691e4ef51c288da69e33e5f39d6f3553344bfa9b4a6301c8d2347220a
2023-06-21,9900.09834101,f0f3c5db98ee761d167113bc7b72f080c2e45e2a009919870a26a9775df9679e
2023-10-02,9895.36977012,0f09c16814b3ce9ccb8bf439a5c3666f168a502b4026a30d7bbde93496ec4244
2024-02-14,9886.59799675,8a19a299e42536733a86f23a264cf6e433f931a0b1e1f2bbbee80afbdb821fc8
2024-02-15,9886.59789675,79efff8d921cb550c071224974812a8db48ff5f89e7ef852723cc078bd75ea6d
2024-02-14,9886.59780843,f2f938ee5074125b7c47b67b86abae19611edeae44865cdd5b59836aac1fd159
2024-02-14,9886.59769559,8a19a299e42536733a86f23a264cf6e433f931a0b1e1f2bbbee80afbdb821fc8
2023-10-24,9883.57651007,6f0a6ac296dba2ffcaa24baa2c3babb5a6f92c054d3de44f6f53f4a41d7d54c6
2023-10-23,9883.57594676,4779549a854318538e11c13d13df020eed95c809b2465438e9064280fb7e5deb
2023-12-24,9872.68314284,2d9668553c08b99520a7f1a40dd04d1b9e1e086776e8519f51acfa5ae80c1949
2023-12-24,9872.65720373,2d5a1eedaaa3890b673e433d54e5c696b49eedeec957cf930f55d88c33b40576
2023-12-24,9872.65720373,2d9668553c08b99520a7f1a40dd04d1b9e1e086776e8519f51acfa5ae80c1949
2023-11-14,9867.21041007,5efcf5047ca33f0e40973e89c4b4baaaab2bb0f4389142091526e6da64a5a5e0
2023-11-14,9867.2057757,708acab78eda7f15b648ec5fdba003923dfe0646bb7dc1aa52d4cf5c4d0d3c4b
2023-10-27,9832.58651007,af1ddc6d90b8c68e19aba092aa8e0ea07d69508cace5c9f590fbf3926b60ff31
2023-10-27,9832.58528787,3e6494371c4478718e4adb6e70f86e28bbfe15a8af77d79071c54fa9f4090bc4
2023-05-10,9819.02,0d3873d4a9e5b31156605143f27b84a503d69f70df46b31576bc26f7a6c947ae
2023-05-10,9819.01814463,0d3873d4a9e5b31156605143f27b84a503d69f70df46b31576bc26f7a6c947ae
2023-12-05,9812.36740411,bce1cf865f38b7fb2287dcce23fd4c948bf53af92b155a2ea0216a3bea6714f2
2023-12-05,9812.36501491,4e89a20a2a5f3c3cf97953264002795b290c5f742de0b152036fd4f453c1e219
2023-11-21,9809.30574392,8bc0beeac020705e005ab6f30fb72fc80bcdc9a933d32be5815abd1b42bce326
2024-05-02,9786.239329,444af71d8ccbfae58f00510476a80bf4689a385a3f5fd7a9d8c645447f5819f4
2024-05-02,9786.238,444af71d8ccbfae58f00510476a80bf4689a385a3f5fd7a9d8c645447f5819f4
2024-01-26,9783.80656048,e307f920f42829524f4b26c06bcc9bdba675ecd2da05504ae467fe43f3d72351
2024-01-26,9783.80156048,e307f920f42829524f4b26c06bcc9bdba675ecd2da05504ae467fe43f3d72351
2023-11-30,9780.41646807,ceb1438e8140ee2918dea03f2f47955265242dce8f4ce6319cd9ba7640b41911
2023-10-11,9775.04529461,1d2cb5bbadf21f38e912160af41b7a769ae65c3263db905411076349cf9fc210
2023-12-27,9723.688729,af901a87bbb38f2b6ca09fb83e43eee1ee5a17ebc07db490319690c850f60c7d
2023-12-27,9723.66885379,d94c1474836c63bbdeb0f24cc0f53563eaebfc548400f368777d5d7f990332bd
2023-12-27,9723.66885379,af901a87bbb38f2b6ca09fb83e43eee1ee5a17ebc07db490319690c850f60c7d
2023-05-11,9714.38639688,e01713a540d4b47302ff028c32fe2c6c65248ab259e2f3e625396b3550bd5ab9
2023-12-27,9624.66362865,1485189fe37e7aaa350e361e723dc5b3721356f22f01b49a3aae133284027664
2023-12-27,9624.64433547,78cef896bbaf07a787054d90e01b8c8c49f6fae651f6eebb914e3e4e125dd983
2023-12-27,9624.64433547,1485189fe37e7aaa350e361e723dc5b3721356f22f01b49a3aae133284027664
2024-01-19,9601.4456235,cc6a53f2b1da12c8c95b9676dc01b4c4bc21012c97f0cf47a7dc1b28f780e78b
2024-01-19,9601.4406235,cc6a53f2b1da12c8c95b9676dc01b4c4bc21012c97f0cf47a7dc1b28f780e78b
2023-12-12,9600.00073784,8529cd9f8ee4c9c8eaa9b1ed0f8c15a180b463142fff81cd7f910ed62c5b93d6
2023-12-12,9600,8529cd9f8ee4c9c8eaa9b1ed0f8c15a180b463142fff81cd7f910ed62c5b93d6
2023-11-27,9501.62326007,a2f813871f811ae05bd9c9bed4c7bd4a293e21349450089c28f408348923b701
2023-11-27,9501.62216447,a7910fb7f991f23b20aca8e4763b0f1efd5827a638777720bfcf6d99aa6f4d25
2023-12-31,9500.010572,fb6d76868fc25c5f05f4453595f2b195382488f37325b2993c4d65bc17b9123a
2023-12-31,9500.00179,62adacb92ab49217da0f132984a95744351f084e2ef49e7ddf51c80edfc365b4
2023-12-31,9500,62adacb92ab49217da0f132984a95744351f084e2ef49e7ddf51c80edfc365b4
2023-12-31,9500,fb6d76868fc25c5f05f4453595f2b195382488f37325b2993c4d65bc17b9123a
2024-03-26,9468.256652,b2a1c8376cb7e131e94944ea23a44eed08e09ec552e3f510700780f87f145f35
2024-03-26,9468.25517,b2a1c8376cb7e131e94944ea23a44eed08e09ec552e3f510700780f87f145f35
2024-01-16,9445.33468229,765f529f8ac1c90c38a6328fac0abf1965b40a0135beed4fface2076910eec21
2023-09-23,9433.00621078,223fa32003197060e83c0592c310f135861624f9145a4b2d2924b1025dc13b41
2023-09-23,9433,223fa32003197060e83c0592c310f135861624f9145a4b2d2924b1025dc13b41
2024-04-02,29799.99012413,b614dd2e0fa06d776ee4d45973fab5ceb6e2dfebfb84e5f7bd45ef0975455240
2024-02-23,26139.38978277,80f4c71605a220a7e7c22ba46eaf6687f1748034918409297235f197176922c1
2024-03-12,26139.38974287,88ebf4c7dcfe35114bc0908691a5c990623bd77dc5eed8927636f2fbb321d9f5
2024-02-23,26139.38974287,80f4c71605a220a7e7c22ba46eaf6687f1748034918409297235f197176922c1
2024-03-12,26139.38869971,88ebf4c7dcfe35114bc0908691a5c990623bd77dc5eed8927636f2fbb321d9f5
2024-01-30,25266.38136894,327e4af5679fc793ee8f90ac06ee7a8bfc515659dfab3a95f603e6f8a9d0324b
2024-01-30,24606.42017678,327e4af5679fc793ee8f90ac06ee7a8bfc515659dfab3a95f603e6f8a9d0324b
