Date,Price,Transaction_count,Unique_addresses,Total_fees_USD
2023-12-06,43876.25,467795,560600,12884765
2023-12-07,43569.4765625,372050,592822,7589356
2023-12-08,43681.21484375,411456,630118,6662442
2023-12-09,44046.328125,587398,655439,6169571.5
2023-12-10,43826.95703125,536175,595753,5033696.5
2023-12-11,41913.25,525486,741379,5747946.5
2023-12-12,41541.66796875,543162,611440,4721459.5
2023-12-13,41608.16796875,587920,489956,8231873.5
2023-12-14,42855.79296875,570985,448567,14322047
2023-12-15,42486.5,632636,607547,17892704
2023-12-16,42263.75,638144,501894,23708558
2023-12-17,41927.54296875,616808,513608,23053940
2023-12-18,41385.54296875,640936,696123,16168895
2023-12-19,42695.875,662880,588771,18623586
2023-12-20,43179.45703125,582506,540721,18443758
2023-12-21,43733.54296875,588137,549484,17734470
2023-12-22,43814.51953125,625531,739963,14220451
2023-12-23,43698.34375,608479,650835,8866332
2023-12-24,43633.35546875,723459,666712,7809907
2023-12-25,43354.94921875,535741,519078,7322344.5
2023-12-26,42685.796875,553693,520536,7166504
2023-12-27,42827.375,545556,520806,11538505
2023-12-28,42949.33203125,417180,588516,9958021
2023-12-29,42416.625,581449,660107,8971252
2023-12-30,42125.16796875,533823,606423,11141433
2023-12-31,42440.5,731351,567774,15041563
2024-01-01,42787.20703125,657752,615570,9391838
2024-01-02,45265.29296875,367319,624922,6449560
2024-01-03,43955.83203125,502749,695429,6415891.5
2024-01-04,43508.45703125,482557,750295,5549412.5
2024-01-05,,420884,541674,5118088.5
2024-01-06,43841.54296875,382140,590048,3828634.75
2024-01-07,44101.26171875,348688,491474,3365347
2024-01-08,44866.04296875,414359,498232,5661269
2024-01-09,46673.66796875,468088,653987,5234322.5
2024-01-10,45782.94921875,383774,595682,3845820.25
2024-01-11,46563.875,449075,778622,4714831
2024-01-12,45067.45703125,375872,807977,4858754.5
2024-01-13,42864.375,652483,568953,5436210
2024-01-14,42742.875,591806,488422,9360193
2024-01-15,42618.625,408499,538845,5000927
2024-01-16,42925.1328125,470122,541742,5333894.5
2024-01-17,42708.14453125,449415,558231,4463942
2024-01-18,42231.95703125,484017,649726,5121839
2024-01-19,41255.58203125,460763,552754,3470756.5
2024-01-20,41596.91796875,563331,579900,3002254.75
2024-01-21,41672.75,600202,541301,2983663.25
2024-01-22,40699.91796875,457620,749166,3096215.75
2024-01-23,39415.29296875,368462,725347,3479597
2024-01-24,39896.70703125,372499,686527,2416850.75
2024-01-25,39953.375,340188,1017686,2562855.5
2024-01-26,40913.125,493218,660457,2269335.5
2024-01-27,41819.08203125,597446,756164,2433457.25
2024-01-28,42238.16796875,636523,633563,2348878
2024-01-29,42494.95703125,575203,720186,2368093.25
2024-01-30,43430.29296875,523509,648876,2241860
2024-01-31,42901.95703125,444450,630013,2141501
2024-02-01,,413272,718056,2428496
2024-02-02,43049.79296875,429732,760265,2830641
2024-02-03,43088.79296875,515539,604517,7634473
2024-02-04,42868.41796875,336211,682836,4220067
2024-02-05,42738.54296875,281482,794689,2772086.5
2024-02-06,42935.375,278093,855835,2280237.5
2024-02-07,43253.54296875,427538,732603,3160847
2024-02-08,44889.5,285101,645330,2380589
2024-02-09,46737.41796875,334084,810082,2556394.75
2024-02-10,47362.91796875,399252,748065,1951759.125
2024-02-11,48145.75,329938,613196,1380542
2024-02-12,48760.66796875,409911,784139,3303321.5
2024-02-13,49605.41796875,313178,645044,2351384.5
2024-02-14,50838.04296875,296717,520995,2756047.75
2024-02-15,52098.625,303306,650583,2008033.75
2024-02-16,52049.45703125,312782,610813,1708333.375
2024-02-17,51637.20703125,327713,700876,1493785.125
2024-02-18,51761.58203125,343417,546618,1279617
2024-02-19,52140.33203125,366108,669927,1519884.125
2024-02-20,51835.91796875,397096,644506,1648345.875
2024-02-21,51472.12890625,369949,568063,1622142.875
2024-02-22,51555.625,365090,612250,1456017.875
2024-02-23,51082.125,409204,737181,1574602.5
2024-02-24,51146.29296875,340419,634926,1328894.25
2024-02-25,51631.08203125,418801,699716,1255661.75
2024-02-26,52320.08203125,356184,617200,1695338.5
2024-02-27,56508.20703125,387598,603304,2726746.25
2024-02-28,59293.125,413800,676872,3588889.25
2024-02-29,62104.91796875,407090,625915,4667996.5
2024-03-01,61918.58203125,419284,712788,3666035.25
2024-03-02,62013.08203125,339311,563635,2604714.25
2024-03-03,62220.125,385447,615802,2872741.25
2024-03-04,65263.16796875,361258,572477,5440123.5
2024-03-05,66246.0390625,424347,806100,6845201.5
2024-03-06,66004.8359375,381934,609751,4461999.5
2024-03-07,66825.8359375,436344,759763,3487323
2024-03-08,67738.4140625,426928,644591,3258094
2024-03-09,68380.7890625,359029,724844,2783338.75
2024-03-10,,368196,619466,2536710.25
2024-03-11,71044.3359375,394098,850371,2926048
2024-03-12,71620.1640625,341867,741149,2764310.75
2024-03-13,72737.7109375,390118,816155,2592654.75
2024-03-14,72230.8359375,329706,718116,2429157.25
2024-03-15,68519.75,307904,568568,2546524
2024-03-16,68247.9140625,355760,684029,2614725.75
2024-03-17,67015.0390625,366109,661696,1712894
2024-03-18,67717.7890625,416270,624884,2830073
2024-03-19,64262.29296875,463952,724136,2957251.25
2024-03-20,63856.25,361515,696275,2132638.75
2024-03-21,66688.4140625,327642,538169,2533305.75
2024-03-22,64642.95703125,339533,614571,2424173.5
2024-03-23,64559.95703125,326610,688590,1586875.75
2024-03-24,65216.45703125,331527,773039,1387988.375
2024-03-25,68398.3515625,317064,620054,1926028.25
2024-03-26,70340.125,317742,559845,2229570.75
2024-03-27,69778.4140625,355902,588560,2110906
2024-03-28,70390.375,428670,686127,2126428.25
2024-03-29,70047.8359375,449421,579308,2052531.5
2024-03-30,69993.375,490072,603660,2091845.25
2024-03-31,70440.375,319675,440038,1976385.375
,,,,
