Date,Price,Transaction_count,Unique_addresses,Total_fees_USD
2023-07-15 00:00:00.000,30319.083333333,484980,672549,507550.03
2023-07-16 00:00:00.000,30303.875,595145,692760,467645.76
2023-07-17 00:00:00.000,30191.423929773,428612,679265,519612.29
2023-07-18 00:00:00.000,29959.875,582684,740968,571658.63
2023-07-19 00:00:00.000,29984.208333333,480249,696039,544643.29
2023-07-20 00:00:00.000,29993.291666667,400400,627612,682253.59
2023-07-21 00:00:00.000,29859.25,323847,585180,684829.16
2023-07-22 00:00:00.000,29881.791666667,288750,755237,1372486.23
2023-07-23 00:00:00.000,29946.625,559624,662757,765059.25
2023-07-24 00:00:00.000,29431.179488071,529923,694575,777791.99
2023-07-25 00:00:00.000,29174.75,462586,675817,521046.63
2023-07-26 00:00:00.000,29277.708333333,452746,763859,550819.21
2023-07-27 00:00:00.000,29354,413038,680520,611469.88
2023-07-28 00:00:00.000,29261.5,449225,694673,595836.49
2023-07-29 00:00:00.000,29330.291666667,423119,639344,473557.8
2023-07-30 00:00:00.000,29306.5,645854,786757,502060.6
2023-07-31 00:00:00.000,29326.791666667,445666,663375,488526.51
2023-08-01 00:00:00.000,29006.875,412219,716481,535905.33
2023-08-02 00:00:00.000,29429.958333333,390768,812520,614148.38
2023-08-03 00:00:00.000,29161.375,476007,757049,678042.55
2023-08-04 00:00:00.000,29149,318486,620296,656344.72
2023-08-05 00:00:00.000,29031.75,500723,734939,612766.52
2023-08-06 00:00:00.000,29038.583333333,607275,748277,490989.87
2023-08-07 00:00:00.000,29050.083333333,427534,665841,659065.18
2023-08-08 00:00:00.000,29436.583333333,331194,623607,859316.67
2023-08-09 00:00:00.000,29701.666666667,506746,782850,804320.46
2023-08-10 00:00:00.000,29488.666666667,358039,630623,725826.11
2023-08-11 00:00:00.000,29388.75,506538,719507,689581.68
2023-08-12 00:00:00.000,29402,503934,703259,571046.33
2023-08-13 00:00:00.000,29377.708333333,497112,657394,396073.63
2023-08-14 00:00:00.000,29373.333333333,568517,754881,534342.89
2023-08-15 00:00:00.000,29316.458333333,583063,806246,535285.48
2023-08-16 00:00:00.000,29102.416666667,566878,726686,524857.61
2023-08-17 00:00:00.000,28196.5,502274,780348,532281.35
2023-08-18 00:00:00.000,26295.958333333,423207,682302,577281.86
2023-08-19 00:00:00.000,25995.583333333,519780,647628,434200.99
2023-08-20 00:00:00.000,26121.958333333,612461,716063,391404.65
2023-08-21 00:00:00.000,26064.666666667,550074,709485,431948.24
2023-08-22 00:00:00.000,25980.333333333,420857,715151,488045.99
2023-08-23 00:00:00.000,26169.166666667,417822,711993,506148.25
2023-08-24 00:00:00.000,26287.583333333,399151,720323,458719.22
2023-08-25 00:00:00.000,26048.875,425192,678090,469817.94
2023-08-26 00:00:00.000,26031.958333333,497513,659828,418734.04
2023-08-27 00:00:00.000,26059.833333333,413594,589195,351217.34
2023-08-28 00:00:00.000,26025.375,331345,612208,441841.77
2023-08-29 00:00:00.000,26682.833333333,500301,777437,566759.98
2023-08-30 00:00:00.000,27356.291666667,408001,596359,525512.53
2023-08-31 00:00:00.000,26885.625,437435,692403,713356.31
2023-09-01 00:00:00.000,25898.666666667,419548,733543,676459.01
2023-09-02 00:00:00.000,25822.043478261,539748,699653,600815.21
2023-09-03 00:00:00.000,25912.666666667,625257,620024,515435.15
2023-09-04 00:00:00.000,25891.416666667,573196,623215,576761.32
2023-09-05 00:00:00.000,25732.291666667,462093,627322,627847.28
2023-09-06 00:00:00.000,25708,485357,740658,777610.16
2023-09-07 00:00:00.000,25824.25,537939,744425,815141.99
2023-09-08 00:00:00.000,26014.875,414799,699857,931500.94
2023-09-09 00:00:00.000,25866.541666667,597409,829436,841472.25
2023-09-10 00:00:00.000,25820.416666667,558395,753804,1212629.68
2023-09-11 00:00:00.000,25497.041666667,459132,880334,832353.89
2023-09-12 00:00:00.000,25868.583333333,462328,772487,803450.04
2023-09-13 00:00:00.000,26083.875,512446,803586,812362.62
2023-09-14 00:00:00.000,26435.375,576215,858219,817360.51
2023-09-15 00:00:00.000,26502.166666667,703692,939680,864615.14
2023-09-16 00:00:00.000,26556.791666667,593144,772919,709168.55
2023-09-17 00:00:00.000,26529.833333333,611220,753871,751082.15
2023-09-18 00:00:00.000,26853.458333333,635845,837447,1256409.02
2023-09-19 00:00:00.000,27044.166666667,493887,755125,1269217.2
2023-09-20 00:00:00.000,27131.333333333,551783,781412,1285804.54
2023-09-21 00:00:00.000,26778.041666667,431540,822179,1266672.81
2023-09-22 00:00:00.000,26610.260869565,441679,714019,1223695.94
2023-09-23 00:00:00.000,26574.166666667,629617,831123,1370766.61
2023-09-24 00:00:00.000,26552.5,441181,844040,984878.14
2023-09-25 00:00:00.000,26195.541666667,285750,909204,874087.81
2023-09-26 00:00:00.000,26236.041666667,309789,808248,725263.55
2023-09-27 00:00:00.000,26311.333333333,337265,908095,835124.06
2023-09-28 00:00:00.000,26662.25,378975,770001,773595.94
2023-09-29 00:00:00.000,26952.291666667,330269,790006,791149.21
2023-09-30 00:00:00.000,26969.333333333,275474,779408,581398
2023-10-01 00:00:00.000,27177.75,320516,676821,514314.42
2023-10-02 00:00:00.000,28060.333333333,344263,756012,765348.38
2023-10-03 00:00:00.000,27487.458333333,310664,834844,798886.54
2023-10-04 00:00:00.000,27517.083333333,287430,631596,725593.2
2023-10-05 00:00:00.000,27632.666666667,319310,695716,737649.56
2023-10-06 00:00:00.000,27703.333333333,298650,648893,1179628.15
2023-10-07 00:00:00.000,27942.875,244567,626822,1159202.29
2023-10-08 00:00:00.000,27932.583333333,242440,568691,429922.03
2023-10-09 00:00:00.000,27687.666666667,283648,728347,549524.04
2023-10-10 00:00:00.000,27526.208333333,285060,660284,473658.75
2023-10-11 00:00:00.000,27023.541666667,264600,644006,582961.77
2023-10-12 00:00:00.000,26754.208333333,267090,688998,662612.68
2023-10-13 00:00:00.000,26815.708333333,279518,680107,593093.7
2023-10-14 00:00:00.000,26878.666666667,265220,596165,365966.08
2023-10-15 00:00:00.000,26935.666666667,251923,554077,306960.27
2023-10-16 00:00:00.000,27903.958333333,299782,769306,576898.45
2023-10-17 00:00:00.000,28410.666666667,294257,695529,552719.14
2023-10-18 00:00:00.000,28419.208333333,271345,709406,542620.13
2023-10-19 00:00:00.000,28494.208333333,282007,669547,532083.35
2023-10-20 00:00:00.000,29429.291666667,295888,673696,593381.77
2023-10-21 00:00:00.000,29794.75,270621,666992,478406.59
2023-10-22 00:00:00.000,29927.708333333,252457,598328,370304.85
2023-10-23 00:00:00.000,30879.041666667,301780,790710,528006.33
2023-10-24 00:00:00.000,34107.416666667,373854,691949,1304147.19
2023-10-25 00:00:00.000,34335.916666667,476549,787572,1405040.93
2023-10-26 00:00:00.000,34344.75,431256,801380,999037.35
2023-10-27 00:00:00.000,33962.125,452816,781530,866743.85
2023-10-28 00:00:00.000,34098.541666667,564383,761500,662511.51
2023-10-29 00:00:00.000,34302.666666667,410290,666620,466153.77
2023-10-30 00:00:00.000,34446.333333333,463202,839722,624341.77
2023-10-31 00:00:00.000,34401.75,433751,783627,627843.04
2023-11-01 00:00:00.000,34618.041666667,463644,745532,743662.62
2023-11-02 00:00:00.000,35160.791666667,403541,761804,810124.91
2023-11-03 00:00:00.000,34534.329165729,452354,642679,1141570.4
2023-11-04 00:00:00.000,34774.958333333,698917,774972,2765101.95
2023-11-05 00:00:00.000,35068.166666667,673375,832021,2499186.56
2023-11-06 00:00:00.000,34997.916666667,439319,694538,2604454.48
2023-11-07 00:00:00.000,34967.458333333,450371,652717,3084162.11
2023-11-08 00:00:00.000,35397.958333333,583201,686739,4178296.45
2023-11-09 00:00:00.000,36578.5,573466,671249,9090022.77
2023-11-10 00:00:00.000,36937.166666667,523831,791808,6045403.36
2023-11-11 00:00:00.000,37081.833333333,627529,763076,4243100.96
2023-11-12 00:00:00.000,37083.416666667,703327,704288,4295375.26
2023-11-13 00:00:00.000,36874.75,428507,681862,3970376.85
2023-11-14 00:00:00.000,36233.52173913,523422,666260,3672896.36
2023-11-15 00:00:00.000,36271.833333333,561942,658681,4889238.68
2023-11-16 00:00:00.000,36934.291666667,628426,629396,11726871.18
2023-11-17 00:00:00.000,36360.791666667,536644,718365,8967551.53
2023-11-18 00:00:00.000,36504.041666667,629266,610571,11565090.42
2023-11-19 00:00:00.000,36654.833333333,710579,708665,7345058.61
2023-11-20 00:00:00.000,37296.125,640670,796875,6628373.89
2023-11-21 00:00:00.000,37172.416666667,522593,713609,6407568.73
2023-11-22 00:00:00.000,36658,535829,659679,5631334.24
2023-11-23 00:00:00.000,37324.833333333,587706,672748,8260940.06
2023-11-24 00:00:00.000,37652.708333333,623898,834323,3682365.24
2023-11-25 00:00:00.000,37766.5,617234,759325,3480891.9
2023-11-26 00:00:00.000,37609.833333333,578484,723926,3050565.79
2023-11-27 00:00:00.000,37179.291666667,479487,699687,3323177.11
2023-11-28 00:00:00.000,37435.791666667,447662,732710,2947429.11
2023-11-29 00:00:00.000,37950.125,360588,687544,2415780.82
2023-11-30 00:00:00.000,37782.291666667,411882,661853,2664544.51
2023-12-01 00:00:00.000,38413.833333333,496468,787576,3796932.65
2023-12-02 00:00:00.000,38909.791666667,429362,556397,2476779.32
2023-12-03 00:00:00.000,39557.666666667,707876,645506,5612791.43
2023-12-04 00:00:00.000,41442.041666667,570395,735133,6233056.55
2023-12-05 00:00:00.000,42384.375,514962,579972,10031171
2023-12-06 00:00:00.000,43876.25,467795,560600,12884765.15
2023-12-07 00:00:00.000,43569.47826087,372050,592822,7589355.84
2023-12-08 00:00:00.000,43681.214983689,411456,630118,6662442.09
2023-12-09 00:00:00.000,44046.328459655,587398,655439,6169571.69
2023-12-10 00:00:00.000,43826.958333333,536175,595753,5033696.35
2023-12-11 00:00:00.000,41913.25,525486,741379,5747946.64
2023-12-12 00:00:00.000,41541.666666667,543162,611440,4721459.28
2023-12-13 00:00:00.000,41608.166666667,587920,489956,8231873.36
2023-12-14 00:00:00.000,42855.791666667,570985,448567,14322047.31
2023-12-15 00:00:00.000,42486.5,632636,607547,17892704.65
2023-12-16 00:00:00.000,42263.75,638144,501894,23708557.6
2023-12-17 00:00:00.000,41927.541666667,616808,513608,23053940.68
2023-12-18 00:00:00.000,41385.541666667,640936,696123,16168895.02
2023-12-19 00:00:00.000,42695.875,662880,588771,18623585.55
2023-12-20 00:00:00.000,43179.458333333,582506,540721,18443758.66
2023-12-21 00:00:00.000,43733.541666667,588137,549484,17734470.15
2023-12-22 00:00:00.000,43814.519666033,625531,739963,14220451.31
2023-12-23 00:00:00.000,43698.342012818,608479,650835,8866331.53
2023-12-24 00:00:00.000,43633.356065057,723459,666712,7809907.03
2023-12-25 00:00:00.000,43354.949297875,535741,519078,7322344.37
2023-12-26 00:00:00.000,42685.798216988,553693,520536,7166503.83
2023-12-27 00:00:00.000,42827.375,545556,520806,11538505.4
2023-12-28 00:00:00.000,42949.333333333,417180,588516,9958021.04
2023-12-29 00:00:00.000,42416.625,581449,660107,8971251.86
2023-12-30 00:00:00.000,42125.166666667,533823,606423,11141432.88
2023-12-31 00:00:00.000,42440.5,731351,567774,15041563.45
2024-01-01 00:00:00.000,42787.208333333,657752,615570,9391838.42
2024-01-02 00:00:00.000,45265.291666667,367319,624922,6449560.08
2024-01-03 00:00:00.000,43955.833333333,502749,695429,6415891.42
2024-01-04 00:00:00.000,43508.458333333,482557,750295,5549412.31
2024-01-05 00:00:00.000,43777,420884,541674,5118088.71
2024-01-06 00:00:00.000,43841.541666667,382140,590048,3828634.82
2024-01-07 00:00:00.000,44101.260869565,348688,491474,3365347.05
2024-01-08 00:00:00.000,44866.041666667,414359,498232,5661268.76
2024-01-09 00:00:00.000,46673.666666667,468088,653987,5234322.49
2024-01-10 00:00:00.000,45782.948559205,383774,595682,3845820.25
2024-01-11 00:00:00.000,46563.875,449075,778622,4714830.79
2024-01-12 00:00:00.000,45067.458333333,375872,807977,4858754.29
2024-01-13 00:00:00.000,42864.373935945,652483,568953,5436209.87
2024-01-14 00:00:00.000,42742.875,591806,488422,9360192.8
2024-01-15 00:00:00.000,42618.624445679,408499,538845,5000926.84
2024-01-16 00:00:00.000,42925.134584022,470122,541742,5333894.6
2024-01-17 00:00:00.000,42708.143950217,449415,558231,4463942.16
2024-01-18 00:00:00.000,42231.958333333,484017,649726,5121838.76
2024-01-19 00:00:00.000,41255.583333333,460763,552754,3470756.42
2024-01-20 00:00:00.000,41596.916666667,563331,579900,3002254.85
2024-01-21 00:00:00.000,41672.75,600202,541301,2983663.15
2024-01-22 00:00:00.000,40699.916666667,457620,749166,3096215.66
2024-01-23 00:00:00.000,39415.291666667,368462,725347,3479596.9
2024-01-24 00:00:00.000,39896.708333333,372499,686527,2416850.66
2024-01-25 00:00:00.000,39953.375,340188,1017686,2562855.44
2024-01-26 00:00:00.000,40913.125,493218,660457,2269335.62
2024-01-27 00:00:00.000,41819.083333333,597446,756164,2433457.3
2024-01-28 00:00:00.000,42238.166666667,636523,633563,2348878.03
2024-01-29 00:00:00.000,42494.956521739,575203,720186,2368093.35
2024-01-30 00:00:00.000,43430.291666667,523509,648876,2241859.98
2024-01-31 00:00:00.000,42901.958333333,444450,630013,2141501.01
2024-02-01 00:00:00.000,42440,413272,718056,2428496.03
2024-02-02 00:00:00.000,43049.791666667,429732,760265,2830641.11
2024-02-03 00:00:00.000,43088.791666667,515539,604517,7634472.82
2024-02-04 00:00:00.000,42868.416666667,336211,682836,4220067.11
2024-02-05 00:00:00.000,42738.541666667,281482,794689,2772086.61
2024-02-06 00:00:00.000,42935.375,278093,855835,2280237.44
2024-02-07 00:00:00.000,43253.541666667,427538,732603,3160846.9
2024-02-08 00:00:00.000,44889.5,285101,645330,2380588.89
2024-02-09 00:00:00.000,46737.416666667,334084,810082,2556394.65
2024-02-10 00:00:00.000,47362.916666667,399252,748065,1951759.16
2024-02-11 00:00:00.000,48145.75,329938,613196,1380541.94
2024-02-12 00:00:00.000,48760.666666667,409911,784139,3303321.6
2024-02-13 00:00:00.000,49605.416666667,313178,645044,2351384.42
2024-02-14 00:00:00.000,50838.041666667,296717,520995,2756047.75
2024-02-15 00:00:00.000,52098.625,303306,650583,2008033.81
2024-02-16 00:00:00.000,52049.458333333,312782,610813,1708333.32
2024-02-17 00:00:00.000,51637.208333333,327713,700876,1493785.09
2024-02-18 00:00:00.000,51761.583333333,343417,546618,1279616.95
2024-02-19 00:00:00.000,52140.333333333,366108,669927,1519884.13
2024-02-20 00:00:00.000,51835.916666667,397096,644506,1648345.87
2024-02-21 00:00:00.000,51472.130434783,369949,568063,1622142.93
2024-02-22 00:00:00.000,51555.625,365090,612250,1456017.84
2024-02-23 00:00:00.000,51082.125,409204,737181,1574602.55
2024-02-24 00:00:00.000,51146.291666667,340419,634926,1328894.3
2024-02-25 00:00:00.000,51631.083333333,418801,699716,1255661.8
2024-02-26 00:00:00.000,52320.083333333,356184,617200,1695338.46
2024-02-27 00:00:00.000,56508.208333333,387598,603304,2726746.28
2024-02-28 00:00:00.000,59293.125,413800,676872,3588889.3
2024-02-29 00:00:00.000,62104.916666667,407090,625915,4667996.51
2024-03-01 00:00:00.000,61918.583333333,419284,712788,3666035.15
2024-03-02 00:00:00.000,62013.083333333,339311,563635,2604714.33
2024-03-03 00:00:00.000,62220.125,385447,615802,2872741.37
2024-03-04 00:00:00.000,65263.166666667,361258,572477,5440123.6
2024-03-05 00:00:00.000,66246.041666667,424347,806100,6845201.38
2024-03-06 00:00:00.000,66004.833333333,381934,609751,4461999.59
2024-03-07 00:00:00.000,66825.833333333,436344,759763,3487322.96
2024-03-08 00:00:00.000,67738.416666667,426928,644591,3258094.05
2024-03-09 00:00:00.000,68380.791666667,359029,724844,2783338.86
2024-03-10 00:00:00.000,69404,368196,619466,2536710.26
2024-03-11 00:00:00.000,71044.333333333,394098,850371,2926047.96
2024-03-12 00:00:00.000,71620.166666667,341867,741149,2764310.84
2024-03-13 00:00:00.000,72737.708333333,390118,816155,2592654.81
2024-03-14 00:00:00.000,72230.833333333,329706,718116,2429157.31
2024-03-15 00:00:00.000,68519.75,307904,568568,2546524.11
2024-03-16 00:00:00.000,68247.916666667,355760,684029,2614725.83
2024-03-17 00:00:00.000,67015.041666667,366109,661696,1712893.95
2024-03-18 00:00:00.000,67717.791666667,416270,624884,2830072.96
2024-03-19 00:00:00.000,64262.291666667,463952,724136,2957251.37
2024-03-20 00:00:00.000,63856.25,361515,696275,2132638.76
2024-03-21 00:00:00.000,66688.416666667,327642,538169,2533305.78
2024-03-22 00:00:00.000,64642.958333333,339533,614571,2424173.62
2024-03-23 00:00:00.000,64559.958333333,326610,688590,1586875.81
2024-03-24 00:00:00.000,65216.458333333,331527,773039,1387988.38
2024-03-25 00:00:00.000,68398.347826087,317064,620054,1926028.19
2024-03-26 00:00:00.000,70340.125,317742,559845,2229570.77
2024-03-27 00:00:00.000,69778.416666667,355902,588560,2110906.12
2024-03-28 00:00:00.000,70390.375,428670,686127,2126428.28
2024-03-29 00:00:00.000,70047.833333333,449421,579308,2052531.56
2024-03-30 00:00:00.000,69993.375,490072,603660,2091845.22
2024-03-31 00:00:00.000,70440.375,319675,440038,1976385.36
﻿
